code,name,nmc,mktcap
600999,招商证券,13730709.7532,16088574.5911
600998,九州通,3037428.79498,3037428.79498
600997,开滦股份,1581448.651596,1581448.651596
600996,贵广网络,496403.594632,496403.594632
600995,文山电力,380907.0144,380907.0144
600993,马应龙,1179901.837872,1181949.769122
600992,贵绳股份,191170.2,191170.2
600990,四创电子,625892.26052,625892.26052
600989,宝丰能源,3330430.9,12246711.2
600988,赤峰黄金,2337993.0905,2534137.028694
600987,航民股份,546271.3035,640925.572713
600986,浙文互联,599058.800877,599186.433627
600985,淮北矿业,1442849.58923,3733959.067125
600984,建设机械,877954.606536,988229.91603
600983,惠而浦,662969.735,662969.735
600982,宁波能源,335371.57,501877.926739
600981,汇鸿集团,636851.026528,636851.026528
600980,北矿科技,277783.031,317268.57405
600979,广安爱众,431290.9265,431290.9265
600977,中国电影,2542854.0,2542854.0
600976,健民集团,666794.55162,671885.868
600975,新五丰,417712.37376,417712.37376
600973,宝胜股份,599690.402977,656884.432792
600971,恒源煤电,979203.985344,979203.985344
600970,中材国际,2172058.72875,2172058.72875
600969,郴电国际,280868.317356,280868.317356
600968,海油发展,581912.510088,3171512.510088
600967,内蒙一机,1686252.553366,1700843.313366
600966,博汇纸业,1747255.484416,1747255.484416
600965,福成股份,503501.087325,503501.087325
600963,岳阳林纸,1461621.958034,1490973.868034
600962,国投中鲁,236492.62,244117.51
600961,株冶集团,552775.893872,552775.893872
600960,渤海汽车,384008.269272,384008.269272
600959,江苏有线,1398917.514114,1545221.764974
600958,东方证券,9878383.532766,12043075.292766
600956,新天绿能,279606.25,7988564.0717
600955,维远股份,794750.0,3179000.0
600939,重庆建工,673193.692976,673193.692976
600936,广西广电,464545.294442,464545.294442
600933,爱柯迪,1007751.5623,1010795.216
600929,雪天盐业,714019.464624,725004.824624
600928,西安银行,509635.205667,1960000.000245
600926,杭州银行,7456171.834893,8770766.438928
600919,江苏银行,8250083.641622,8300529.791768
600918,中泰证券,2622114.87363,7003468.88478
600917,重庆燃气,1579340.0,1594910.1
600916,中国黄金,261540.0,2441040.0
600909,华安证券,2597803.081174,2597803.081174
600908,无锡银行,1045873.035565,1103972.529006
600906,财达证券,658000.0,4270420.0
600905,三峡能源,4941063.940509,20313981.0
600903,贵州燃气,1335091.036671,1335091.036671
600901,江苏租赁,1632534.486624,1648630.782336
600900,长江电力,47962581.11607,47962581.11607
600898,ST美讯,124746.76708,140978.207084
600897,厦门空港,483643.44,483643.44
600896,*ST海医,399921.26382,433492.692237
600895,张江高科,2609541.89175,2609541.89175
600894,广日股份,601962.8265,601962.8265
600893,航发动力,11356546.436035,14359556.160106
600892,大晟文化,187504.758992,194134.073236
600890,*ST中房,170862.502875,170862.502875
600889,南京化纤,244719.13468,244719.13468
600888,新疆众和,1214070.113352,1296727.12419
600887,伊利股份,21989319.118596,22552714.663164
600886,国投电力,7808744.021987,7808744.021987
600885,宏发股份,4732959.66296,4732959.66296
600884,杉杉股份,6455926.005144,6455926.005144
600883,博闻科技,192411.72,192411.72
600882,妙可蓝多,2369899.37055,2988856.75113
600881,亚泰集团,1029905.607396,1029905.607396
600880,博瑞传播,406607.2251,406719.538224
600879,航天电子,2169978.484632,2169978.484632
600877,电能股份,1085905.6232,1299015.4781
600876,洛阳玻璃,566573.247072,1301680.725408
600875,东方电气,3852020.809872,6016842.52977
600874,创业环保,729530.27653,957670.27653
600873,梅花生物,2209316.008664,2209316.008664
600872,中炬高新,2538882.737278,2538882.737278
600871,石化油服,3690870.965872,5163740.488976
600870,*ST厦华,227068.65461,227068.65461
600869,远东股份,1389314.818996,1389314.818996
600868,梅雁吉祥,588426.09049,588426.09049
600867,通化东宝,2150645.426537,2158061.816537
600866,星湖科技,298563.743064,298563.743064
600865,百大集团,298734.810904,298734.810904
600864,哈投股份,1310759.4276,1310759.4276
600863,内蒙华电,2509291.244736,2509291.244736
600862,中航高科,4669500.606664,4669500.606664
600861,北京城乡,696970.8878,696970.8878
600860,京城股份,209300.0,315250.0
600859,王府井,2383088.5745,2383088.5745
600858,银座股份,279993.483689,281356.024649
600857,宁波中百,205028.405966,205028.405966
600856,ST中天,242374.479462,243264.479462
600855,航天长峰,434220.910805,568128.831765
600854,春兰股份,186485.615142,186485.615142
600853,龙建股份,264289.106598,264289.106598
600851,海欣股份,754446.64442,1233611.939224
600850,电科数字,1200735.317364,1200735.317364
600848,上海临港,2228523.140481,3856882.629116
600847,万里股份,137038.9356,137038.9356
600846,同济科技,524799.67344,524799.67344
600845,宝信软件,7515147.0087,10468650.98232
600844,丹化科技,354596.903254,438121.94744
600843,上工申贝,192231.53135,450008.04888
600841,上柴股份,669588.11599,1807832.091126
600839,四川长虹,1416792.299717,1417186.976154
600838,上海九百,240529.1886,240529.1886
600837,海通证券,10365832.58321,15964452.4
600836,上海易连,455974.113536,455974.113536
600835,上海机电,1237984.1005,1569904.83778
600834,申通地铁,500296.23644,500296.23644
600833,第一医药,193192.776502,193192.776502
600831,广电网络,396449.930268,396449.930268
600830,香溢融通,226252.728006,226252.728006
600829,人民同泰,354891.821364,354891.821364
600828,茂业商业,647528.707694,647761.472204
600827,百联股份,2345705.78304,2608453.787054
600826,兰生股份,371847.782592,473754.07118
600825,新华传媒,438852.897,438852.897
600824,益民集团,392098.071156,392098.071156
600823,世茂股份,1361674.078743,1361674.078743
600822,上海物贸,347025.567408,434472.272664
600821,金开新能,841139.671619,1338166.514113
600820,隧道股份,1858160.791554,1858160.791554
600819,耀皮玻璃,467882.457942,585257.459194
600818,中路股份,207737.25543,280624.02543
600817,宇通重工,270992.499307,793418.228741
600816,ST安信,2463687.96336,2559556.546092
600815,厦工股份,535776.53296,535776.53296
600814,杭州解百,456902.098362,456902.098362
600812,华北制药,1371506.777089,1442929.24117
600811,东方集团,1181235.207432,1181235.207432
600810,神马股份,973081.190983,1361713.0031
600809,山西汾酒,39099075.422812,39252299.461612
600808,马钢股份,3318069.659416,4281578.739416
600807,济南高新,238466.594592,268044.323493
600805,悦达投资,348612.90088,348866.74254
600804,鹏博士,923870.819055,923894.322855
600803,新奥股份,2734984.102284,5429888.705052
600802,福建水泥,374388.9428,374388.9428
600801,华新水泥,3186798.8607,4906043.6607
600800,渤海化学,389225.30689,581035.9142
600798,宁波海运,556659.51192,651528.46854
600797,浙大网新,676112.833116,676112.833116
600796,钱江生化,198925.41504,198925.41504
600795,国电电力,6188959.821454,6188959.821454
600794,保税科技,403646.668281,403646.668281
600793,宜宾纸业,268363.371034,268363.371034
600792,云煤能源,496941.6472,496941.6472
600791,京能置业,178211.596224,178434.72
600790,轻纺城,463189.933248,463189.933248
600789,鲁抗医药,625843.341585,625843.341585
600787,中储股份,1501719.78203,1515662.911737
600785,新华百货,255865.87152,255865.87152
600784,鲁银投资,322725.016528,322725.016528
600783,鲁信创投,1018283.514192,1018283.514192
600782,新钢股份,2633884.946896,2633884.946896
600781,ST辅仁,126500.969036,211979.239056
600780,通宝能源,507900.617689,507900.617689
600779,水井坊,5884057.1509,5884853.0534
600778,友好集团,140046.6969,140171.1084
600777,新潮能源,1695125.302224,1849734.8644
600776,东方通信,1082192.072448,1421792.072448
600775,南京熊猫,463568.58501,630548.58501
600774,汉商集团,384127.596314,499784.888988
600773,西藏城投,2391770.050992,2391770.050992
600771,广誉远,1410563.131299,1410563.131299
600770,综艺股份,848900.0,848900.0
600769,祥龙电业,211112.1636,211112.1636
600768,宁波富邦,115958.8224,115958.8224
600767,运盛医疗,234205.295034,234273.995034
600766,*ST园城,104576.277624,104713.925874
600765,中航重机,2863723.34466,3512473.04424
600764,中国海防,1389468.718063,1990472.910186
600763,通策医疗,9110023.68,9110023.68
600761,安徽合力,803096.17017,803096.17017
600760,中航沈飞,14382369.052893,14404124.107653
600759,洲际油气,871659.030948,873713.901948
600758,辽宁能源,570561.146208,571111.514208
600757,长江传媒,667423.40665,667507.65015
600756,浪潮软件,424245.267677,424245.267677
600755,厦门国贸,1630660.852992,1715927.569176
600754,锦江酒店,3893827.70838,4558387.70838
600753,东方银星,554803.2,594192.5115
600751,海航科技,859445.143368,968378.819522
600750,江中药业,818370.0,818370.0
600749,西藏旅游,244895.792843,244895.792843
600748,上实发展,763649.037288,763649.037288
600746,江苏索普,594090.80835,2277293.6238
600745,闻泰科技,8971033.6849,11940594.64829
600744,华银电力,624036.339108,1342967.702596
600743,华远地产,466874.073926,466874.073926
600742,一汽富维,627635.467984,627635.467984
600741,华域汽车,7251265.1632,7251265.1632
600740,山西焦化,2431452.975146,2431452.975146
600739,辽宁成大,3694249.20564,3694249.20564
600738,丽尚国潮,428901.46698,429272.78418
600737,中粮糖业,2060432.38976,2087515.870528
600736,苏州高新,501963.707452,501963.707452
600735,新华锦,238755.10796,238755.10796
600734,*ST实达,139620.334671,162439.174476
600733,北汽蓝谷,2651055.653532,5127622.91548
600732,爱旭股份,896980.226838,2797916.302938
600731,湖南海利,381271.609039,381899.923116
600730,中国高科,349060.32119,349060.32119
600729,重庆百货,1001434.80976,1001686.13776
600728,佳都科技,1501408.067796,1501643.556196
600727,鲁北化工,602276.71069,724158.89495
600726,华电能源,437382.418035,560502.418605
600725,云维股份,492988.0,492988.0
600724,宁波富达,540408.556336,540520.160554
600723,首商股份,587656.111722,587957.945722
600722,金牛化工,496633.36348,496633.36348
600721,*ST百花,193396.063872,201072.01428
600720,祁连山,891810.927363,891957.534018
600719,大连热电,160626.0412,160626.0412
600718,东软集团,1203818.938322,1243612.665295
600717,天津港,1302300.4671,1302300.4671
600716,凤凰股份,390337.26603,390337.26603
600715,文投控股,547181.7825,547181.7825
600714,金瑞矿业,361661.222615,361661.222615
600713,南京医药,485390.839704,485390.839704
600712,南宁百货,204651.36018,206969.0368
600711,盛屯矿业,3214126.430658,3535517.277864
600710,苏美达,953927.08682,953927.08682
600708,光明地产,525165.553956,525958.271348
600707,彩虹股份,2036851.003247,2953244.749436
600706,曲江文旅,146240.93085,147556.95285
600705,中航产融,3554817.2608,3567989.8508
600704,物产中大,3295480.50804,3382616.85804
600703,三安光电,13299743.690208,14607132.005388
600702,舍得酒业,6795028.634604,6853640.2886
600699,均胜电子,2422877.869104,2422877.869104
600698,湖南天雁,250775.57786,361899.41088
600697,欧亚集团,193634.70672,198541.9176
600696,岩石股份,1021804.111705,1021804.111705
600695,*ST绿庭,164543.751248,319298.3129
600694,大商股份,583031.526205,583031.526205
600693,东百集团,358001.790006,358393.430052
600692,亚通股份,154536.373302,213169.022784
600691,阳煤化工,1241768.370542,1679819.240064
600690,海尔智家,15556890.844764,23165260.27659
600689,上海三毛,104716.450384,138282.043984
600688,上海石化,3305294.8885,4881539.8885
600686,金龙汽车,424982.70423,451739.87271
600685,中船防务,1800585.916752,3098405.980576
600684,珠江股份,288469.724374,288469.724374
600683,京投发展,541508.423407,541508.423407
600682,南京新百,1193021.7216,1378439.394304
600681,百川能源,798884.411653,800087.340187
600679,上海凤凰,258962.617481,578675.450611
600678,四川金顶,225098.55,225098.55
600676,交运股份,436081.008256,436081.008256
600675,中华企业,669900.912122,1822744.440348
600674,川投能源,5970215.73898,5970215.73898
600673,东阳光,3079048.347175,3089244.690475
600671,ST目药,109913.641299,109966.333155
600668,尖峰集团,438706.8807,438706.8807
600667,太极实业,1832385.45486,1832385.45486
600666,ST瑞德,139836.062568,213554.76576
600665,天地源,280839.819325,280839.819325
600664,哈药股份,867406.456296,871185.122296
600663,陆家嘴,3396948.34752,4671600.63552
600662,强生控股,819515.784598,1514976.676954
600661,昂立教育,272221.3885,272221.3885
600660,福耀玻璃,9017444.466664,11749065.381064
600658,电子城,488821.664665,488821.664665
600657,信达地产,737855.465377,1023824.415605
600655,豫园股份,1709642.27841,4135925.86416
600654,ST中安,144213.242414,245057.009472
600653,申华控股,406793.486253,406793.486253
600652,*ST游久,189856.397544,189856.397544
600651,飞乐音响,382422.918942,834840.328995
600650,锦江在线,369860.391025,522374.771329
600649,城投控股,1120602.005862,1120602.005862
600648,外高桥,1234859.735304,1499796.192804
600647,同达创业,162102.23575,162102.23575
600645,中源协和,1135169.36784,1137115.8027
600644,乐山电力,367189.249438,367189.249438
600643,爱建集团,1186767.430081,1188869.157316
600642,申能股份,3344946.622472,3644732.430472
600641,万业企业,2714774.764936,2714774.764936
600640,新国脉,851394.6558,851394.6558
600639,浦东金桥,1004129.546243,1325569.626633
600638,新黄浦,357573.693366,357573.693366
600637,东方明珠,2755501.662207,2755501.662207
600636,国新文化,494312.19481,494312.19481
600635,大众公用,996542.1701,1216403.0861
600633,浙数文化,910044.843147,910044.843147
600630,龙头股份,229850.123977,229850.123977
600629,华建集团,391438.325537,395124.460787
600628,新世界,529144.064112,529144.064112
600626,申达股份,342658.503128,469782.97304
600624,复旦复华,450540.50258,450540.50258
600623,华谊集团,2517690.023576,2880275.602776
600622,光大嘉宝,425910.654168,425910.654168
600621,华鑫股份,1628480.41322,1628480.41322
600620,天宸股份,691483.852791,691483.852791
600619,海立股份,494237.748903,921226.472694
600618,氯碱化工,1342963.397016,2071112.357016
600617,国新能源,526453.74576,744116.82804
600616,金枫酒业,495063.663,495063.663
600615,*ST丰华,136027.7683,136314.8683
600613,神奇制药,263625.9879,293739.3954
600612,老凤祥,1472974.23135,2429882.01378
600611,大众交通,548724.043764,829807.125264
600610,中毅达,851585.57705,2033279.20029
600609,金杯汽车,629376.268032,755251.521408
600608,ST沪科,180516.607047,186464.437047
600606,绿地控股,5915548.254152,5915548.254152
600605,汇通能源,167501.332348,167501.332348
600604,市北高新,760025.59416,1011584.59416
600603,广汇物流,501213.9388,502810.7388
600602,云赛智联,645656.09699,821971.746455
600601,ST方科,621154.210732,621154.210732
600600,青岛啤酒,5501197.142385,10786189.064475
600599,ST熊猫,135788.0,135788.0
600598,北大荒,2750070.819223,2750070.819223
600597,光明乳业,1756873.382915,1757139.575415
600596,新安股份,2631246.391494,2929019.191494
600595,*ST中孚,978650.804443,978650.804443
600594,益佰制药,477532.2222,477532.2222
600593,*ST圣亚,142968.0,142968.0
600592,龙溪股份,411140.624559,411140.624559
600590,泰豪科技,676785.61386,687884.628708
600589,ST榕泰,156999.421663,156999.421663
600588,用友网络,11016015.616584,11116536.39855
600587,新华医疗,1186998.937256,1195711.443722
600586,金晶科技,1585934.7,1585934.7
600585,海螺水泥,17402705.921229,23057265.521229
600584,长电科技,5129198.576,5694569.6
600583,海油工程,2219520.1096,2219520.1096
600582,天地科技,2176897.757192,2176897.757192
600581,八一钢铁,1425595.0191,1425595.0191
600580,卧龙电驱,1993938.080376,1993938.080376
600579,克劳斯,322293.518088,577845.300491
600578,京能电力,2196936.274624,2196936.274624
600577,精达股份,1465570.96644,1465570.96644
600576,祥源文化,304745.985228,304745.985228
600575,淮河能源,1010427.8769,1010427.8769
600573,惠泉啤酒,205750.0,205750.0
600572,康恩贝,1152030.424251,1154949.6466
600571,信雅达,424680.871478,470343.326194
600570,恒生电子,7988889.58368,7988889.58368
600569,安阳钢铁,919174.843776,1103009.812224
600568,ST中珠,302101.177499,360709.412261
600567,山鹰国际,1721741.60652,1721741.60652
600566,济川药业,1518921.19881,1518921.19881
600565,迪马股份,622876.571,638021.571
600563,法拉电子,4060575.0,4060575.0
600562,国睿科技,923712.330732,1736117.26032
600561,江西长运,120191.448,144229.7376
600560,金自天正,207766.6695,207766.6695
600559,老白干酒,1942627.31626,1942627.31626
600558,大西洋,346475.464766,346475.464766
600557,康缘药业,599995.610456,599995.610456
600556,天下秀,420855.588972,1598048.915528
600555,*ST海创,163548.0,218988.0
600552,凯盛科技,769231.191021,769231.191021
600551,时代出版,399601.98384,399601.98384
600550,保变电气,1005474.55008,1005474.55008
600549,厦门钨业,3780858.2318,3814236.7888
600548,深高速,1717057.850548,2612562.850548
600547,山东黄金,6850189.896862,8665032.989925
600546,山煤国际,2573228.06972,2573228.06972
600545,卓郎智能,543983.529565,543983.529565
600543,莫高股份,229600.8,229600.8
600540,新赛股份,253356.742394,253356.742394
600539,狮头股份,158700.0,158700.0
600538,国发股份,381273.372885,430366.843708
600537,亿晶光电,617588.6157,617588.6157
600536,中国软件,2467373.719398,2467373.719398
600535,天士力,2075378.066188,2075378.066188
600533,栖霞建设,338100.0,338100.0
600532,未来股份,966591.09356,966591.09356
600531,豫光金铅,679221.160982,679221.160982
600530,交大昂立,265980.0,265980.0
600529,山东药玻,1871173.564315,1871173.564315
600528,中铁工业,1877211.09186,1877211.09186
600527,江南高纤,417354.377382,417354.377382
600526,菲达环保,362929.297536,362929.297536
600525,长园集团,887927.10336,887927.10336
600523,贵航股份,632733.87492,633151.52712
600522,中天科技,2735014.94746,2735014.94746
600521,华海药业,2551385.831252,2616538.161252
600520,文一科技,129278.88,129278.88
600519,贵州茅台,212799907.32,212799907.32
600518,*ST康美,1838464.164822,2074100.318475
600517,国网英大,1438027.423225,4328855.858208
600516,方大炭素,4209403.227008,4209403.227008
600515,*ST基础,1789300.699914,4216292.26434
600513,联环药业,246348.76101,248535.68931
600512,腾达建设,567610.50536,567610.50536
600511,国药股份,1627391.832984,2218993.317118
600510,黑牡丹,854513.541,879559.821
600509,天富能源,895800.883226,895800.883226
600508,上海能源,895447.602,895447.602
600507,方大特钢,1765723.232637,1765723.232637
600506,*ST香梨,155092.21665,155092.21665
600505,西昌电力,297487.08,297487.08
600503,华丽家族,531960.28,531960.28
600502,安徽建工,717723.833424,717723.833424
600501,航天晨光,412436.6444,412436.6444
600500,中化国际,2992247.70156,3056337.70156
600499,科达制造,3009308.479416,3603105.224532
600498,烽火通信,2042436.54095,2042436.54095
600497,驰宏锌锗,2698384.53104,2698384.53104
600496,精工钢构,831317.106137,831317.106137
600495,晋西车轴,451863.391364,451863.391364
600493,凤竹纺织,142528.0,142528.0
600491,龙元建设,946920.174145,946920.174145
600490,鹏欣资源,1480517.689798,1644175.099697
600489,中金黄金,3699536.70608,4110521.054272
600488,天药股份,487449.83146,487453.57924
600487,亨通光电,3116506.448706,3226751.873304
600486,扬农化工,3437088.777537,3437088.777537
600483,福能股份,2930541.039175,3298615.826515
600482,中国动力,4178537.1459,4453164.816759
600481,双良节能,1995015.620608,1995015.620608
600480,凌云股份,654286.520069,654286.520069
600479,千金药业,363264.177556,363264.177556
600478,科力远,1214327.547771,1251534.009202
600477,杭萧钢构,814057.930602,814112.741358
600476,湘邮科技,173150.25,173150.25
600475,华光环能,889551.931686,915074.404866
600470,六国化工,483523.2,483523.2
600469,风神股份,264334.21434,343634.47648
600468,百利电气,544119.09343,544119.09343
600467,好当家,384241.501952,384241.501952
600466,蓝光发展,637335.39135,637335.39135
600463,空港股份,198300.0,198300.0
600462,ST九有,154262.42,168732.65
600461,洪城环境,800453.00829,833388.035145
600460,士兰微,8035065.324136,8539376.724136
600459,贵研铂业,1365648.996,1365648.996
600458,时代新材,938471.039688,938471.039688
600456,宝钛股份,2298109.96259,2298109.96259
600455,博通股份,121730.642,121730.642
600452,涪陵电力,1081794.56,1341425.2544
600449,宁夏建材,571904.526232,571904.526232
600448,华纺股份,209100.127784,209100.127784
600446,金证股份,1129059.73488,1242803.6346
600444,国机通用,181270.351816,181270.351816
600439,瑞贝卡,333935.7048,333935.7048
600438,通威股份,22890372.51564,22890372.51564
600436,片仔癀,20491669.03765,20491669.03765
600435,北方导航,1422300.6,1422300.6
600433,冠豪高新,812725.36554,1020565.73268
600429,三元股份,879066.209062,879066.209062
600428,中远海特,1603548.125937,1603548.125937
600426,华鲁恒升,7316716.269993,7326231.986761
600425,青松建化,583228.206378,583228.206378
600423,柳化股份,325068.875582,325068.875582
600422,昆药集团,706575.52251,708969.144015
600421,华嵘控股,162934.8,162934.8
600420,国药现代,1033123.672406,1033123.672406
600419,天润乳业,346493.14473,346493.14473
600418,江淮汽车,2626023.906279,2626023.906279
600416,湘电股份,920316.079728,1690849.5816
600415,小商品城,2629072.447008,2651628.547008
600410,华胜天成,766922.881334,766922.881334
600409,三友化工,2553600.267176,2553600.267176
600408,ST安泰,442992.0,442992.0
600406,国电南瑞,19043363.43206,19160713.242975
600405,动力源,352436.460376,354900.694876
600403,ST大有,1013704.458448,1013704.458448
600400,红豆股份,669080.580784,669080.580784
600399,抚顺特钢,4525969.5,4525969.5
600398,海澜之家,3097153.139772,3097153.139772
600397,安源煤业,329656.640706,329656.640706
600396,金山股份,400576.254224,400576.254224
600395,盘江股份,1550783.593757,1550783.593757
600393,ST粤泰,144278.010592,370292.18902
600392,盛和资源,4261545.638676,4261545.638676
600391,航发科技,676765.20235,676765.20235
600390,五矿资本,2757314.126367,2757314.126367
600389,江山股份,1693494.0,1693494.0
600388,龙净环保,1016679.291498,1016679.291498
600387,ST海越,220610.476632,255606.877344
600386,北巴传媒,304012.8,304012.8
600385,*ST金泰,87092.02654,90345.36028
600383,金地集团,5011187.76492,5011187.76492
600382,*ST广珠,285594.04103,285594.04103
600381,青海春天,454972.074275,454972.074275
600380,健康元,2304858.9894,2304858.9894
600379,宝光股份,461951.988036,461951.988036
600378,昊华科技,1092363.66285,2815600.439391
600377,宁沪高速,3418162.517899,4528935.0025
600376,首开股份,1382646.969712,1382646.969712
600375,汉马科技,503500.980882,592809.248664
600373,中文传媒,1493280.218338,1493280.218338
600372,中航电子,3399441.749195,3399441.749195
600371,万向德农,321835.8,321835.8
600370,三房巷,337968.365355,1422163.98174
600369,西南证券,2991907.83572,3521907.83572
600368,五洲交通,476142.364764,476142.364764
600367,红星发展,575411.2,579610.2
600366,宁波韵升,1112752.936125,1112752.936125
600365,ST通葡,155600.0,155600.0
600363,联创光电,1406708.251,1444772.251
600362,江西铜业,5161140.296235,8611808.030235
600361,华联综超,376847.281588,376847.281588
600360,华微电子,813370.122488,813370.122488
600359,新农开发,284990.07654,284990.07654
600358,国旅联合,231260.99028,231260.99028
600356,恒丰纸业,228828.235548,228828.235548
600355,精伦电子,149103.0276,149103.0276
600354,敦煌种业,337793.3312,337793.3312
600353,旭光电子,308289.24,308289.24
600352,浙江龙盛,4704317.86956,4704317.86956
600351,亚宝药业,591360.017664,591360.017664
600350,山东高速,2838587.85563,2838587.85563
600348,华阳股份,2989415.0,2989415.0
600346,恒力石化,18899982.92541,18899982.92541
600345,长江通信,327690.0,327690.0
600343,航天动力,651608.681308,651608.681308
600340,华夏幸福,1561235.379862,1569401.857142
600339,中油工程,1887103.845198,1887103.845198
600338,西藏珠峰,3588274.9094,3588274.9094
600337,美克家居,514551.40152,514551.40152
600336,澳柯玛,483636.418073,492528.436973
600335,国机汽车,600336.575971,849358.329633
600333,长春燃气,376989.993396,376989.993396
600332,白云山,4306243.976787,4979797.676787
600331,宏达股份,975360.0,975360.0
600330,天通股份,1104194.82884,1104194.82884
600329,中新药业,1510867.76292,2065627.01292
600328,中盐化工,1439880.69826,2464070.995216
600327,大东方,537945.946944,537945.946944
600326,西藏天路,634709.552773,634709.552773
600325,华发股份,1262057.920002,1263961.305252
600323,瀚蓝环境,2217744.23712,2217744.23712
600322,天房发展,213400.1,213400.1
600321,正源股份,317215.5,317215.5
600320,振华重工,1511508.935755,2397100.842955
600319,*ST亚星,183360.114,183360.114
600318,新力金融,342809.41883,343527.51344
600316,洪都航空,2943755.07176,2943755.07176
600315,上海家化,2988398.148372,3025732.620372
600313,农发种业,509698.5535,541099.3315
600312,平高电气,1255152.210825,1255152.210825
600311,ST荣华,127795.2,127795.2
600310,桂东电力,460242.9,576252.634712
600309,万华化学,14911000.98666,32882566.414098
600308,华泰股份,966740.854932,966740.854932
600307,酒钢宏兴,1916587.371744,1916587.371744
600306,*ST商城,231601.67253,232471.28799
600305,恒顺醋业,1540540.465152,1540540.465152
600303,曙光股份,249297.953859,249297.953859
600302,标准股份,152590.323564,152590.323564
600301,*ST南化,327796.50716,327796.50716
600300,ST维维,586872.0,586872.0
600299,安迪苏,3314829.973428,3314829.973428
600298,安琪酵母,3707540.162557,3747041.382557
600297,广汇汽车,2530491.081768,2530491.081768
600295,鄂尔多斯,2629085.83566,5753198.741001
600293,三峡新材,455937.003078,455937.003078
600292,远达环保,681653.14497,681653.14497
600291,*ST西水,484227.519454,484227.519454
600290,ST华仪,273565.26396,273565.26396
600289,ST信通,191281.867192,213295.599322
600288,大恒科技,556046.4,556046.4
600287,江苏舜天,195247.845078,198147.399978
600285,羚锐制药,608943.142808,624022.082208
600284,浦东建设,613201.792,613201.792
600283,钱江水利,407710.10049,407710.10049
600282,南钢股份,1935395.348992,2672398.426474
600281,华阳新材,413579.2281,413579.2281
600280,中央商场,366543.81204,366543.81204
600279,重庆港九,329701.26801,449822.321257
600278,东方创业,540415.75096,691293.704688
600277,亿利洁能,1474097.588316,1474097.588316
600276,恒瑞医药,31710237.41892,31859438.41812
600275,*ST昌鱼,148071.636258,148071.636258
600273,XD嘉化能,1630447.357934,1630447.357934
600272,开开实业,113760.0,172773.0
600271,航天信息,2308694.258948,2308694.258948
600269,赣粤高速,852423.56011,852423.56011
600268,国电南自,634777.112992,634777.112992
600267,海正药业,1224294.375656,1516787.384616
600266,城建发展,1080881.5104,1080881.5104
600265,*ST景谷,292828.8,292828.8
600262,北方股份,234770.0,234770.0
600261,阳光照明,560511.73098,560511.73098
600260,ST凯乐,247726.628442,247726.628442
600259,广晟有色,1822282.233058,1822282.233058
600258,首旅酒店,2222448.660308,2233659.553256
600257,大湖股份,343122.115044,343122.115044
600256,广汇能源,5315423.79786,5315423.79786
600255,鑫科材料,424702.4532,431890.4532
600252,中恒集团,1195436.858568,1195436.858568
600251,冠农股份,797972.409741,802673.913041
600250,南纺股份,128537.865708,147842.686404
600249,两面针,268400.0,268400.0
600248,陕西建工,401890.647168,2295789.539976
600246,万通发展,2386758.808924,2386758.808924
600243,青海华鼎,223813.5,223813.5
600242,ST中昌,112823.63625,114166.2805
600241,ST时万,218960.77356,218960.77356
600239,*ST云城,348434.059253,348434.059253
600238,海南椰岛,693757.46322,698743.8
600237,铜峰电子,327898.717265,327898.717265
600236,桂冠电力,5628017.750628,5628017.750628
600235,民丰特纸,187594.2,187594.2
600234,山水文化,214997.52456,278797.273326
600233,圆通速递,4565592.283575,4565955.325375
600232,金鹰股份,186371.175984,186371.175984
600231,凌钢股份,989687.457586,989687.457586
600230,沧州大化,826198.185012,839704.181812
600229,城市传媒,424768.08605,424768.08605
600228,返利科技,166993.44,569700.76746
600227,圣济堂,504880.921065,668788.009395
600226,ST瀚叶,704027.831175,704027.831175
600225,*ST松江,272413.710764,273163.84358
600223,鲁商发展,1407767.317605,1407767.317605
600222,太龙药业,482638.364003,482638.364003
600221,*ST海航,3698100.6138,3781377.07425
600220,江苏阳光,436918.37987,436918.37987
600219,南山铝业,5533072.94376,5533072.94376
600218,全柴动力,470900.135,556261.096563
600217,中再资环,833195.8692,833195.8692
600216,浙江医药,1746873.94225,1746881.68
600215,长春经开,389697.55344,389697.55344
600213,亚星客车,164120.0,164120.0
600212,江泉实业,197515.124218,197515.124218
600211,西藏药业,1203242.352079,1203242.352079
600210,紫江企业,1550104.353476,1550104.353476
600209,*ST罗顿,203701.182416,203701.182416
600208,新湖中宝,2794405.874325,2794786.6492
600207,安彩高科,627368.993098,627368.993098
600206,有研新材,1186773.853592,1190311.349592
600203,福日电子,386154.26352,386154.26352
600202,哈空调,188986.951296,188986.951296
600201,生物股份,1703461.047561,1712953.608561
600200,江苏吴中,513632.347872,513632.347872
600199,金种子酒,1071631.413897,1162326.988008
600198,*ST大唐,747506.070015,748910.092728
600197,伊力特,1346909.370994,1346909.370994
600196,复星医药,11526811.51394,14690534.45994
600195,中牧股份,1157796.08514,1157796.08514
600193,创兴资源,350081.979,350081.979
600192,长城电工,215573.024,215573.024
600191,*ST华资,176030.316,176030.316
600190,锦州港,517829.99823,582666.8265
600189,泉阳泉,596052.328044,619361.305192
600188,兖州煤业,8654875.6146,14183875.6146
600187,国中水务,436638.873792,436638.873792
